"from_id";"to_id"
"922105858846347264";"praesidivm"
"1338027782";"praesidivm"
"943062774";"praesidivm"
"911078756399198208";"praesidivm"
"920204634655948800";"praesidivm"
"921703682525356032";"praesidivm"
"921512933687025664";"praesidivm"
"914985202543398912";"praesidivm"
"795354951212007424";"praesidivm"
"854450836906418177";"praesidivm"
"919606221598089217";"praesidivm"
"902896638548692993";"praesidivm"
"918401211287654400";"praesidivm"
"918209299285004289";"praesidivm"
"914583026285334528";"praesidivm"
"789835121323077632";"praesidivm"
"917096349455343616";"praesidivm"
"895233058374373376";"praesidivm"
"916002774407671808";"praesidivm"
"1580789276";"praesidivm"
"914255482747015170";"praesidivm"
"914171755312353280";"praesidivm"
"871227805530554368";"praesidivm"
"500072986";"praesidivm"
"912287111751045121";"praesidivm"
"2906380431";"praesidivm"
"897858230315102208";"praesidivm"
"899122616069500928";"praesidivm"
"494871470";"praesidivm"
"908417635733446656";"praesidivm"
"888400836";"praesidivm"
"521300723";"praesidivm"
"906882698358206464";"praesidivm"
"610701806";"praesidivm"
"4661080342";"praesidivm"
"906453157752053761";"praesidivm"
"904286096401498112";"praesidivm"
"92333918";"praesidivm"
"1055808626";"praesidivm"
"627556198";"praesidivm"
"890969326303547397";"praesidivm"
"31105034";"praesidivm"
"903402423225651200";"praesidivm"
"902877749173510144";"praesidivm"
"901813925620088832";"praesidivm"
"901137460461228032";"praesidivm"
"852870556923961344";"praesidivm"
"899554177927577600";"praesidivm"
"898976871043534849";"praesidivm"
"1176564264";"praesidivm"
"898867137128931330";"praesidivm"
"898156271920140289";"praesidivm"
"827858470061826048";"praesidivm"
"731871410910593024";"praesidivm"
"896355585821736960";"praesidivm"
"895882169138069504";"praesidivm"
"895750548279918592";"praesidivm"
"887635920144543744";"praesidivm"
"894853062283677697";"praesidivm"
"2787556685";"praesidivm"
"2672157155";"praesidivm"
"892977872260014080";"praesidivm"
"892852639444160513";"praesidivm"
"891041825590575108";"praesidivm"
"889962692718583813";"praesidivm"
"2172632122";"praesidivm"
"712008727256104960";"praesidivm"
"821254377868578816";"praesidivm"
"1074335546";"praesidivm"
"887607938399055872";"praesidivm"
"887587953903587329";"praesidivm"
"886930975841767424";"praesidivm"
"886562817805082624";"praesidivm"
"1238324383";"praesidivm"
"2899672899";"praesidivm"
"884810078213242885";"praesidivm"
"888993078";"praesidivm"
"803539173898653697";"praesidivm"
"2646183801";"praesidivm"
"881155172067659777";"praesidivm"
"882589250025291784";"praesidivm"
"2955880119";"praesidivm"
"879023954375127040";"praesidivm"
"792131716425080832";"praesidivm"
"862652959322247168";"praesidivm"
"1934109680";"praesidivm"
"585288950";"praesidivm"
"1882975495";"praesidivm"
"396841926";"praesidivm"
"1356253752";"praesidivm"
"748205390043746305";"praesidivm"
"778628317482192897";"praesidivm"
"871233377717936128";"praesidivm"
"870654464767791104";"praesidivm"
"989389399";"praesidivm"
"867350985479421953";"praesidivm"
"852198225717202944";"praesidivm"
"860475819801575424";"praesidivm"
"733315519550500864";"praesidivm"
"490696660";"praesidivm"
"24414954";"praesidivm"
"2508025088";"praesidivm"
"809915413287071744";"praesidivm"
"859788650233647104";"praesidivm"
"731055393498107904";"praesidivm"
"477187357";"praesidivm"
"217451940";"praesidivm"
"856807831139495936";"praesidivm"
"485651057";"praesidivm"
"1392799814";"praesidivm"
"856200046177640448";"praesidivm"
"1912111014";"praesidivm"
"622089258";"praesidivm"
"854442479499792385";"praesidivm"
"854117691304673282";"praesidivm"
"51567801";"praesidivm"
"1948350847";"praesidivm"
"383934748";"praesidivm"
"825787238768316416";"praesidivm"
"143264776";"praesidivm"
"794554454087532548";"praesidivm"
"764835985419018240";"praesidivm"
"826151983186849795";"praesidivm"
"746067037735256065";"praesidivm"
"845247375312654336";"praesidivm"
"2229203829";"praesidivm"
"763784342";"praesidivm"
"560225366";"praesidivm"
"2416559124";"praesidivm"
"716774389530959872";"praesidivm"
"837478939866071040";"praesidivm"
"827132565513498624";"praesidivm"
"3039457102";"praesidivm"
"763044924526825476";"praesidivm"
"464432760";"praesidivm"
"836691778682122241";"praesidivm"
"836685794240774153";"praesidivm"
"836553117890129920";"praesidivm"
"1394530141";"praesidivm"
"834862716124856320";"praesidivm"
"86338379";"praesidivm"
"827153261102768128";"praesidivm"
"807274283198271488";"praesidivm"
"1516455314";"praesidivm"
"833227766896148480";"praesidivm"
"830488534683369475";"praesidivm"
"821735592434302977";"praesidivm"
"753623025845669888";"praesidivm"
"812333575592968192";"praesidivm"
"2389887146";"praesidivm"
"4154958741";"praesidivm"
"407794686";"praesidivm"
"827269536923611140";"praesidivm"
"790845777195233280";"praesidivm"
"1635753799";"praesidivm"
"825793158730625024";"praesidivm"
"3325181297";"praesidivm"
"1341462944";"praesidivm"
"461019019";"praesidivm"
"376610294";"praesidivm"
"377430097";"praesidivm"
"791665194619592704";"praesidivm"
"2872661847";"praesidivm"
"4866374037";"praesidivm"
"4833209044";"praesidivm"
"825848172421513217";"praesidivm"
"820522452245770240";"praesidivm"
"783742910386896896";"praesidivm"
"118978778";"praesidivm"
"2999332065";"praesidivm"
"2943736768";"praesidivm"
"122039342";"praesidivm"
"2964093369";"praesidivm"
"729384078286393344";"praesidivm"
"4163120771";"praesidivm"
"340421861";"praesidivm"
"750084311823572992";"praesidivm"
"962675862";"praesidivm"
"405170497";"praesidivm"
"793886601835315206";"praesidivm"
"3383526418";"praesidivm"
"3197165667";"praesidivm"
"366233999";"praesidivm"
"745477225";"praesidivm"
"422904136";"praesidivm"
"2980418891";"praesidivm"
"821330729355374592";"praesidivm"
"496075532";"praesidivm"
"813122053";"praesidivm"
"776430344841101312";"praesidivm"
"791240691816988672";"praesidivm"
"788452674811334656";"praesidivm"
"796449951643529216";"praesidivm"
"1288239026";"praesidivm"
"435138644";"praesidivm"
"153342663";"praesidivm"
"743906868075053060";"praesidivm"
"470382655";"praesidivm"
"3001145196";"praesidivm"
"397411965";"praesidivm"
"2427072883";"praesidivm"
"2369505069";"praesidivm"
"813749654626123776";"praesidivm"
"621079597";"praesidivm"
"521371104";"praesidivm"
"805361828196974592";"praesidivm"
"3240107932";"praesidivm"
"350287620";"praesidivm"
"272641295";"praesidivm"
"3179850712";"praesidivm"
"947223368";"praesidivm"
"406469071";"praesidivm"
"1011682418";"praesidivm"
"3050183838";"praesidivm"
"799352721254051844";"praesidivm"
"814872864704856064";"praesidivm"
"731141876";"praesidivm"
"2979050746";"praesidivm"
"73085144";"praesidivm"
"718376903099432961";"praesidivm"
"2152381152";"praesidivm"
"555025516";"praesidivm"
"3218677655";"praesidivm"
"808316163340075008";"praesidivm"
"4164981808";"praesidivm"
"773971279728766976";"praesidivm"
"22129679";"praesidivm"
"744453072601161728";"praesidivm"
"2872974977";"praesidivm"
"783741519564005376";"praesidivm"
"811258497824342016";"praesidivm"
"2805323313";"praesidivm"
"2274300230";"praesidivm"
"1074472022";"praesidivm"
"821237737";"praesidivm"
"805538742014504960";"praesidivm"
"803567193875169280";"praesidivm"
"4272376875";"praesidivm"
"513738130";"praesidivm"
"246976552";"praesidivm"
"2219917010";"praesidivm"
"769777646662287360";"praesidivm"
"331709252";"praesidivm"
"785757669634154497";"praesidivm"
"266193043";"praesidivm"
"783407009106423808";"praesidivm"
"452174282";"praesidivm"
"773168857137676288";"praesidivm"
"141209827";"praesidivm"
"791175174435594240";"praesidivm"
"707302430988492800";"praesidivm"
"2742618983";"praesidivm"
"782571541993234433";"praesidivm"
"755208809333882881";"praesidivm"
"2844375642";"praesidivm"
"3263311367";"praesidivm"
"4827828166";"praesidivm"
"2899133045";"praesidivm"
"461991598";"praesidivm"
"776487557169315841";"praesidivm"
"774225717353672704";"praesidivm"
"305097866";"praesidivm"
"3317526311";"praesidivm"
"2719748591";"praesidivm"
"85118470";"praesidivm"
"3357091883";"praesidivm"
"773124026277453828";"praesidivm"
"768452919339474944";"praesidivm"
"727899457145212929";"praesidivm"
"4523716517";"praesidivm"
"2222816851";"praesidivm"
"749597430291849217";"praesidivm"
"762044761763184640";"praesidivm"
"731304026680270848";"praesidivm"
"974325840";"praesidivm"
"757442846135836672";"praesidivm"
"758240190964068352";"praesidivm"
"759132781561651200";"praesidivm"
"2815038046";"praesidivm"
"2716904270";"praesidivm"
"756783725787090944";"praesidivm"
"736946050485899264";"praesidivm"
"2327429916";"praesidivm"
"383867016";"praesidivm"
"2477596333";"praesidivm"
"296226891";"praesidivm"
"735492468947357700";"praesidivm"
"140823903";"praesidivm"
"1027404487";"praesidivm"
"200920977";"praesidivm"
"746090727357165570";"praesidivm"
"744887066404753408";"praesidivm"
"3374592519";"praesidivm"
"595819260";"praesidivm"
"272959959";"praesidivm"
"3012306233";"praesidivm"
"470072149";"praesidivm"
"723977807643172865";"praesidivm"
"523849785";"praesidivm"
"265332122";"praesidivm"
"2967749337";"praesidivm"
"731571027512266753";"praesidivm"
"730750189061963776";"praesidivm"
"729646482886922240";"praesidivm"
"712217460431331328";"praesidivm"
"1728799644";"praesidivm"
"712297556110401536";"praesidivm"
"726462399381905408";"praesidivm"
"726091731373056000";"praesidivm"
"1561732386";"praesidivm"
"725289547790168065";"praesidivm"
"2981585627";"praesidivm"
"95891990";"praesidivm"
"457735361";"praesidivm"
"721793317084770304";"praesidivm"
"617394052";"praesidivm"
"722335749488644097";"praesidivm"
"3081051734";"praesidivm"
"3347649633";"praesidivm"
"721672094698893312";"praesidivm"
"2870829545";"praesidivm"
"720921667657146372";"praesidivm"
"1084360147";"praesidivm"
"719522339189350400";"praesidivm"
"718064902720659458";"praesidivm"
"2386789520";"praesidivm"
"1608171193";"praesidivm"
"712738784299892736";"praesidivm"
"1006578510";"praesidivm"
"1108915022";"praesidivm"
"2777777823";"praesidivm"
"3123875643";"praesidivm"
"709139627739844608";"praesidivm"
"4767283335";"praesidivm"
"2850106828";"praesidivm"
"708225598968168448";"praesidivm"
"288085098";"praesidivm"
"706882963443740673";"praesidivm"
"705806087342182400";"praesidivm"
"500226376";"praesidivm"
"1389123690";"praesidivm"
"2999718862";"praesidivm"
"3047119625";"praesidivm"
"1070675450";"praesidivm"
"4736549783";"praesidivm"
"3244006108";"praesidivm"
"4914767867";"praesidivm"
"4865118813";"praesidivm"
"1949298384";"praesidivm"
"4899657542";"praesidivm"
"697839378555662340";"praesidivm"
"455673929";"praesidivm"
"4895893847";"praesidivm"
"2465018616";"praesidivm"
"4828077657";"praesidivm"
"618076619";"praesidivm"
"4181837333";"praesidivm"
"402967953";"praesidivm"
"1076182914";"praesidivm"
"4853184195";"praesidivm"
"4657593802";"praesidivm"
"4838255225";"praesidivm"
"994632708";"praesidivm"
"339671632";"praesidivm"
"2802239245";"praesidivm"
"2828607771";"praesidivm"
"92618594";"praesidivm"
"4787902522";"praesidivm"
"4766817375";"praesidivm"
"387038866";"praesidivm"
"981592980";"praesidivm"
"4098020415";"praesidivm"
"1509642134";"praesidivm"
"2764196929";"praesidivm"
"2664177166";"praesidivm"
"3329854071";"praesidivm"
"2573904915";"praesidivm"
"398151893";"praesidivm"
"2861504013";"praesidivm"
"168221993";"praesidivm"
"897046338";"praesidivm"
"869517258";"praesidivm"
"3557708061";"praesidivm"
"4376485475";"praesidivm"
"4288732053";"praesidivm"
"468633306";"praesidivm"
"4446326355";"praesidivm"
"391889919";"praesidivm"
"2816474467";"praesidivm"
"166316416";"praesidivm"
"2773862267";"praesidivm"
"77708918";"praesidivm"
"1123214964";"praesidivm"
"491465519";"praesidivm"
"2236696276";"praesidivm"
"2466180980";"praesidivm"
"1435168926";"praesidivm"
"447990031";"praesidivm"
"3135547478";"praesidivm"
"1267865474";"praesidivm"
"3727637661";"praesidivm"
"4181657224";"praesidivm"
"4033400597";"praesidivm"
"2867906470";"praesidivm"
"578344019";"praesidivm"
"3063998776";"praesidivm"
"617306367";"praesidivm"
"65597505";"praesidivm"
"4076529087";"praesidivm"
"1623018762";"praesidivm"
"2291248743";"praesidivm"
"2903690577";"praesidivm"
"2963070803";"praesidivm"
"4047818967";"praesidivm"
"3255598521";"praesidivm"
"2828062817";"praesidivm"
"433216853";"praesidivm"
"1274798846";"praesidivm"
"345257174";"praesidivm"
"38830450";"praesidivm"
"426140983";"praesidivm"
"1645061359";"praesidivm"
"934597939";"praesidivm"
"1857630944";"praesidivm"
"3904694413";"praesidivm"
"1091492983";"praesidivm"
"400824433";"praesidivm"
"474875212";"praesidivm"
"995907084";"praesidivm"
"233605766";"praesidivm"
"1251814808195915777";"IlPrimatoN"
"1602028823557570560";"IlPrimatoN"
"1464281564934721539";"IlPrimatoN"
"1549740912250703874";"IlPrimatoN"
"1602024799215165443";"IlPrimatoN"
"1599064360529412098";"IlPrimatoN"
"1548269750";"IlPrimatoN"
"1602019080185200640";"IlPrimatoN"
"1601995950884638720";"IlPrimatoN"
"593678216";"IlPrimatoN"
"1601845221238734848";"IlPrimatoN"
"1460555578011537411";"IlPrimatoN"
"1577363218460196882";"IlPrimatoN"
"1600075618955272192";"IlPrimatoN"
"388471904";"IlPrimatoN"
"1452401756000903172";"IlPrimatoN"
"1601880182616477697";"IlPrimatoN"
"2340783851";"IlPrimatoN"
"1524507006534660098";"IlPrimatoN"
"1601715653001494535";"IlPrimatoN"
"1594684764522422273";"IlPrimatoN"
"3408423016";"IlPrimatoN"
"2169106172";"IlPrimatoN"
"2782227553";"IlPrimatoN"
"1391100972915732482";"IlPrimatoN"
"1601512420618403840";"IlPrimatoN"
"1522196894138904576";"IlPrimatoN"
"1411393053026402308";"IlPrimatoN"
"1601303718607159298";"IlPrimatoN"
"1441361085907365890";"IlPrimatoN"
"1555100091744124929";"IlPrimatoN"
"1071163542580142081";"IlPrimatoN"
"1600153096520454145";"IlPrimatoN"
"1089152973522063360";"IlPrimatoN"
"709304935591100417";"IlPrimatoN"
"1601139885196320770";"IlPrimatoN"
"1600914236808597509";"IlPrimatoN"
"1601008952396980224";"IlPrimatoN"
"1521982795341467649";"IlPrimatoN"
"1598671792998055936";"IlPrimatoN"
"1600906684821635072";"IlPrimatoN"
"1599044517025521664";"IlPrimatoN"
"1600863529606807556";"IlPrimatoN"
"1458142602117648395";"IlPrimatoN"
"1543675853413965824";"IlPrimatoN"
"2283369834";"IlPrimatoN"
"1458702463008129029";"IlPrimatoN"
"1370479430";"IlPrimatoN"
"1599331130821513216";"IlPrimatoN"
"1518987511191769089";"IlPrimatoN"
"1594189345937842176";"IlPrimatoN"
"1600711699929120769";"IlPrimatoN"
"796267199153455104";"IlPrimatoN"
"1600612865001521153";"IlPrimatoN"
"1582769055718588418";"IlPrimatoN"
"1598033182003265539";"IlPrimatoN"
"1598005057278169088";"IlPrimatoN"
"1600535762667245569";"IlPrimatoN"
"1600093138537922560";"IlPrimatoN"
"845583150566772737";"IlPrimatoN"
"1598286944873725952";"IlPrimatoN"
"746256811024596992";"IlPrimatoN"
"1611169766";"IlPrimatoN"
"1334806201197006851";"IlPrimatoN"
"1595752137803407363";"IlPrimatoN"
"1586477296046710784";"IlPrimatoN"
"531134653";"IlPrimatoN"
"1293815971514331141";"IlPrimatoN"
"1599535565145358336";"IlPrimatoN"
"1519339048975876096";"IlPrimatoN"
"267258540";"IlPrimatoN"
"1592860933570924544";"IlPrimatoN"
"2550496747";"IlPrimatoN"
"1600079597432934403";"IlPrimatoN"
"1600064092173176833";"IlPrimatoN"
"1586313309623652352";"IlPrimatoN"
"1598309178891804674";"IlPrimatoN"
"1599629197026250753";"IlPrimatoN"
"1490701683315417100";"IlPrimatoN"
"249241591";"IlPrimatoN"
"1599911625737338882";"IlPrimatoN"
"1599880075977056271";"IlPrimatoN"
"1582994232364748801";"IlPrimatoN"
"1487064570552365059";"IlPrimatoN"
"1304866124903985152";"IlPrimatoN"
"1496805051326738433";"IlPrimatoN"
"1595205277787234304";"IlPrimatoN"
"1937320880";"IlPrimatoN"
"1441456868971487234";"IlPrimatoN"
"921481004476518400";"IlPrimatoN"
"1596864256112295937";"IlPrimatoN"
"1589316285007118342";"IlPrimatoN"
"1511388426";"IlPrimatoN"
"2226520881";"IlPrimatoN"
"1252605955";"IlPrimatoN"
"799985877296578560";"IlPrimatoN"
"1599400692074090500";"IlPrimatoN"
"1568517703878451200";"IlPrimatoN"
"1599482277817454593";"IlPrimatoN"
"1550567870249279497";"IlPrimatoN"
"1599397909753171968";"IlPrimatoN"
"1596882610042671104";"IlPrimatoN"
"1438817921241911299";"IlPrimatoN"
"425275831";"IlPrimatoN"
"1595981411541991424";"IlPrimatoN"
"1599377914788732929";"IlPrimatoN"
"1596966765023592450";"IlPrimatoN"
"1549687540558471170";"IlPrimatoN"
"1599338156842782720";"IlPrimatoN"
"1593537667668615169";"IlPrimatoN"
"1599225648131837956";"IlPrimatoN"
"1471837633785614344";"IlPrimatoN"
"1275175378395562001";"IlPrimatoN"
"1594310420784988160";"IlPrimatoN"
"2946739145";"IlPrimatoN"
"500528074";"IlPrimatoN"
"1566373742044921858";"IlPrimatoN"
"1598645185541455872";"IlPrimatoN"
"1599116810690912256";"IlPrimatoN"
"1307968952962875392";"IlPrimatoN"
"899183230255063040";"IlPrimatoN"
"1018338907";"IlPrimatoN"
"3396560003";"IlPrimatoN"
"1594343544306733058";"IlPrimatoN"
"1425034343215517697";"IlPrimatoN"
"1598093607277416449";"IlPrimatoN"
"1598649454369832961";"IlPrimatoN"
"1597972249298046977";"IlPrimatoN"
"1598608240157270017";"IlPrimatoN"
"1131860100904300544";"IlPrimatoN"
"1598829879235149826";"IlPrimatoN"
"1598761541347704851";"IlPrimatoN"
"789613120981438464";"IlPrimatoN"
"1594326964751433730";"IlPrimatoN"
"1598745497333792768";"IlPrimatoN"
"1026506923649191938";"IlPrimatoN"
"1594441331304239104";"IlPrimatoN"
"2215486250";"IlPrimatoN"
"50955922";"IlPrimatoN"
"917292973951541248";"IlPrimatoN"
"1598411711660302339";"IlPrimatoN"
"1598366874286362634";"IlPrimatoN"
"1571537412756574209";"IlPrimatoN"
"188807385";"IlPrimatoN"
"1598570183777476611";"IlPrimatoN"
"1596055066418597891";"IlPrimatoN"
"1598526143828721666";"IlPrimatoN"
"1242243077995184129";"IlPrimatoN"
"1598467091211984899";"IlPrimatoN"
"1597601433150423041";"IlPrimatoN"
"1516020723822829568";"IlPrimatoN"
"1598396103430471703";"IlPrimatoN"
"274549842";"IlPrimatoN"
"1429413052286443520";"IlPrimatoN"
"1598350353564680196";"IlPrimatoN"
"1598342610673860609";"IlPrimatoN"
"1598341108072955906";"IlPrimatoN"
"1598292139305222144";"IlPrimatoN"
"1465029037995221003";"IlPrimatoN"
"1588537371322208262";"IlPrimatoN"
"1434085605160464390";"IlPrimatoN"
"1448013944115826691";"IlPrimatoN"
"1533165044703404033";"IlPrimatoN"
"1592564462430584832";"IlPrimatoN"
"16982629";"IlPrimatoN"
"1190020607192252421";"IlPrimatoN"
"1592941334637252608";"IlPrimatoN"
"1593964969879633920";"IlPrimatoN"
"1595764953021091841";"IlPrimatoN"
"1566358884830281729";"IlPrimatoN"
"1597628911369740293";"IlPrimatoN"
"1496047813754605573";"IlPrimatoN"
"1325038635801055232";"IlPrimatoN"
"1545091054843699200";"IlPrimatoN"
"1597965444471734272";"IlPrimatoN"
"1205809493331890178";"IlPrimatoN"
"2311405534";"IlPrimatoN"
"1596970597539520512";"IlPrimatoN"
"1596165779883433984";"IlPrimatoN"
"1514011752639389701";"IlPrimatoN"
"1593689775755743232";"IlPrimatoN"
"1592059506921541635";"IlPrimatoN"
"1572465987597004801";"IlPrimatoN"
"1597655132723888129";"IlPrimatoN"
"466799920";"IlPrimatoN"
"1594335556607033347";"IlPrimatoN"
"1565465037652762631";"IlPrimatoN"
"1596794821930262529";"IlPrimatoN"
"1597696265608896513";"IlPrimatoN"
"3295672323";"IlPrimatoN"
"1597660005632720896";"IlPrimatoN"
"1597650358905569288";"IlPrimatoN"
"1596428561396781057";"IlPrimatoN"
"1597238221301334019";"IlPrimatoN"
"1514306902754316288";"IlPrimatoN"
"1596187184729661440";"IlPrimatoN"
"1439587503267368961";"IlPrimatoN"
"363833228";"IlPrimatoN"
"1597387067062976513";"IlPrimatoN"
"1595488165908955147";"IlPrimatoN"
"1597298594360573952";"IlPrimatoN"
"1524684936728530944";"IlPrimatoN"
"1596913503981510656";"IlPrimatoN"
"1508796006485438466";"IlPrimatoN"
"1593945361223237632";"IlPrimatoN"
"1595858824874844162";"IlPrimatoN"
"1593900572905799681";"IlPrimatoN"
"1544100615130943498";"IlPrimatoN"
"1594483189371719680";"IlPrimatoN"
"1596987662027706368";"IlPrimatoN"
"1171554876536627201";"IlPrimatoN"
"1511972613987479556";"IlPrimatoN"
"1586980403344248832";"IlPrimatoN"
"1595102734662963203";"IlPrimatoN"
"1594253147777679360";"IlPrimatoN"
"753240987636498432";"IlPrimatoN"
"1594708391078903810";"IlPrimatoN"
"1494023538759634949";"IlPrimatoN"
"1443113346077712388";"IlPrimatoN"
"1596940781075447808";"IlPrimatoN"
"1593974317926187008";"IlPrimatoN"
"1586033107307794434";"IlPrimatoN"
"1596923919570714625";"IlPrimatoN"
"1493957421127110664";"IlPrimatoN"
"1596877928134066176";"IlPrimatoN"
"1521571743810338816";"IlPrimatoN"
"1596828252886237184";"IlPrimatoN"
"1594265879398813696";"IlPrimatoN"
"1594978936563400705";"IlPrimatoN"
"1596782584024940546";"IlPrimatoN"
"2905424607";"IlPrimatoN"
"1594570431067029505";"IlPrimatoN"
"1571801092043821056";"IlPrimatoN"
"57060817";"IlPrimatoN"
"4461028299";"IlPrimatoN"
"1596686777250729986";"IlPrimatoN"
"1258129722";"IlPrimatoN"
"1524619745558941696";"IlPrimatoN"
"1586688892866121728";"IlPrimatoN"
"1596602760950153216";"IlPrimatoN"
"1408062664572432395";"IlPrimatoN"
"1276532396263985153";"IlPrimatoN"
"1596211464699891718";"IlPrimatoN"
"1596567288689336321";"IlPrimatoN"
"1596553778634833922";"IlPrimatoN"
"1594384729427558402";"IlPrimatoN"
"1596204104451297282";"IlPrimatoN"
"85302293";"IlPrimatoN"
"1592767998506532864";"IlPrimatoN"
"1586793981253394432";"IlPrimatoN"
"990667212";"IlPrimatoN"
"247378733";"IlPrimatoN"
"1586475231874539520";"IlPrimatoN"
"1596117129987870720";"IlPrimatoN"
"1596248028238778369";"IlPrimatoN"
"4885294983";"IlPrimatoN"
"1573971307577982977";"IlPrimatoN"
"1339602991";"IlPrimatoN"
"1496205209978220561";"IlPrimatoN"
"1596194931047124994";"IlPrimatoN"
"713448101785288708";"IlPrimatoN"
"1591181458202402816";"IlPrimatoN"
"1112508181";"IlPrimatoN"
"1573223189362130945";"IlPrimatoN"
"1451041547433164800";"IlPrimatoN"
"1596009964086214657";"IlPrimatoN"
"1480624925400612866";"IlPrimatoN"
"1595907367069179907";"IlPrimatoN"
"1595887995101581314";"IlPrimatoN"
"1387370190556573697";"IlPrimatoN"
"1508886379480113154";"IlPrimatoN"
"1374275526521655296";"IlPrimatoN"
"1595880130215378947";"IlPrimatoN"
"1592434481863983104";"IlPrimatoN"
"1592933368013938692";"IlPrimatoN"
"550370106";"IlPrimatoN"
"1578783894404481024";"IlPrimatoN"
"1584973689468162076";"IlPrimatoN"
"1595755007479087105";"IlPrimatoN"
"1595740294783410177";"IlPrimatoN"
"1593721504990171138";"IlPrimatoN"
"1581910448743632897";"IlPrimatoN"
"1595120206829031424";"IlPrimatoN"
"1595698470672809989";"IlPrimatoN"
"1594819697169637384";"IlPrimatoN"
"1585900171346563072";"IlPrimatoN"
"3233546621";"IlPrimatoN"
"1566386741552058368";"IlPrimatoN"
"1584206939667439616";"IlPrimatoN"
"1497677074710024196";"IlPrimatoN"
"916835317";"IlPrimatoN"
"3191764757";"IlPrimatoN"
"1545328377262907393";"IlPrimatoN"
"1351943734301220867";"IlPrimatoN"
"1594947150944866304";"IlPrimatoN"
"1418284638901051396";"IlPrimatoN"
"2790845054";"IlPrimatoN"
"1595221535308103684";"IlPrimatoN"
"818159110743097344";"IlPrimatoN"
"1572347275527045120";"IlPrimatoN"
"1595118760163250190";"IlPrimatoN"
"1595115299338162193";"IlPrimatoN"
"773894335276384257";"IlPrimatoN"
"1562683799334703104";"IlPrimatoN"
"1492874621481365507";"IlPrimatoN"
"1595051687995113473";"IlPrimatoN"
"1266634908";"IlPrimatoN"
"3750084076";"IlPrimatoN"
"1451939092267216897";"IlPrimatoN"
"82762681";"IlPrimatoN"
"1435108597369905152";"IlPrimatoN"
"1594339058062397443";"IlPrimatoN"
"2169077983";"IlPrimatoN"
"1464891523275837440";"IlPrimatoN"
"1592531453627219971";"IlPrimatoN"
"1592980885099388928";"IlPrimatoN"
"1223513978015571968";"IlPrimatoN"
"1586157656498225152";"IlPrimatoN"
"875901217";"IlPrimatoN"
"1550519843253796865";"IlPrimatoN"
"1594765029861167125";"IlPrimatoN"
"1594710413689634817";"IlPrimatoN"
"1594684344483909633";"IlPrimatoN"
"2346667678";"IlPrimatoN"
"1350422170267250688";"IlPrimatoN"
"1861031966";"IlPrimatoN"
"531630322";"IlPrimatoN"
"1592295517610020864";"IlPrimatoN"
"2196748688";"IlPrimatoN"
"1073522449298407424";"IlPrimatoN"
"1560154703895355392";"IlPrimatoN"
"1449645992807174146";"IlPrimatoN"
"1594434032036892672";"IlPrimatoN"
"1594125067075600387";"IlPrimatoN"
"1586041525238218752";"IlPrimatoN"
"1194023754571096064";"IlPrimatoN"
"1594435261575958531";"IlPrimatoN"
"554243311";"IlPrimatoN"
"2612237397";"IlPrimatoN"
"1588494087476633600";"IlPrimatoN"
"751049246";"IlPrimatoN"
"1486402455063695368";"IlPrimatoN"
"1379206658002407424";"IlPrimatoN"
"1594287752002109441";"IlPrimatoN"
"1470127842071617536";"IlPrimatoN"
"1594344207598100481";"IlPrimatoN"
"1584624524238151682";"IlPrimatoN"
"1588951287730737158";"IlPrimatoN"
"1490372262335242246";"IlPrimatoN"
"1594312456687550464";"IlPrimatoN"
"29173778";"IlPrimatoN"
"1594291286554673152";"IlPrimatoN"
"1594285126862749697";"IlPrimatoN"
"1317412719444824066";"IlPrimatoN"
"1155568159";"IlPrimatoN"
"1579885696474652672";"IlPrimatoN"
"1594264377657548800";"IlPrimatoN"
"1236668467279007744";"IlPrimatoN"
"1594257705195143169";"IlPrimatoN"
"226578803";"IlPrimatoN"
"1594231714682912768";"IlPrimatoN"
"1395454682";"IlPrimatoN"
"1593214904667873280";"IlPrimatoN"
"1594218669328015360";"IlPrimatoN"
"2335433370";"IlPrimatoN"
"1594061334571896832";"IlPrimatoN"
"1584884971910713350";"IlPrimatoN"
"1516159783233110027";"IlPrimatoN"
"1594068871081852930";"IlPrimatoN"
"1587347924278804480";"IlPrimatoN"
"1582810956865863681";"IlPrimatoN"
"1593941593588916225";"IlPrimatoN"
"1585914893974347776";"IlPrimatoN"
"387098319";"IlPrimatoN"
"1311957758154092546";"IlPrimatoN"
"1593912861402832896";"IlPrimatoN"
"1593927793754120193";"IlPrimatoN"
"1593674087624331266";"IlPrimatoN"
"3304505217";"IlPrimatoN"
"592977063";"IlPrimatoN"
"1556612196263657473";"IlPrimatoN"
"1593689505680203778";"IlPrimatoN"
"721865250";"IlPrimatoN"
"1593868796623740928";"IlPrimatoN"
"379043701";"IlPrimatoN"
"1592200128257036295";"IlPrimatoN"
"45208825";"IlPrimatoN"
"1373313789081350144";"IlPrimatoN"
"1583405237779546113";"IlPrimatoN"
"1593680422508105731";"IlPrimatoN"
"1522070587207987201";"IlPrimatoN"
"1593693000978386946";"IlPrimatoN"
"1225802940";"IlPrimatoN"
"1593172197362769926";"IlPrimatoN"
"1591918883958673408";"IlPrimatoN"
"1593620724522024963";"IlPrimatoN"
"1457472486728159233";"IlPrimatoN"
"1591830518227734536";"IlPrimatoN"
"3973942259";"IlPrimatoN"
